,ID,town,districts,street,Գին,Գին (Ք.Մ.),Սանհանգույց,Շինության տիպը,Առաստաղի բարձրություն,Վիճակը,Մակերես,Սենյակ,Հարկ/Հարկանի
1703,137008,Երևան, Կենտրոն, Հանրապետության փող,"250,000","2,632",1,Պանելային,2.8 Մ,Լավ,95 Ք.Մ.,3,6/9
1704,140111,Երևան, Կենտրոն, Խորենացու փող,"225,000","2,344",1,Մոնոլիտ,3 Մ,Վերանորոգված,96 Ք.Մ.,1,11/12
1705,153557,Երևան, Կենտրոն, Ռոստոմի փող,"290,000","2,283",2,Մոնոլիտ,3 Մ,Զրոյական,127 Ք.Մ.,3,6/14
1706,145204,Երևան, Կենտրոն, Եկմալյան փող,"269,000","4,891",1,Մոնոլիտ,3 Մ,Վերանորոգված,55 Ք.Մ.,3,8/10
1707,153517,Երևան, Քանաքեռ-Զեյթուն, Ազատության պող,"150,000","1,875",1,Քարե,3 Մ,Լավ,80 Ք.Մ.,3,11/12
1708,140485,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"280,000","2,667",2,Մոնոլիտ,2.8 Մ,Վերանորոգված,105 Ք.Մ.,3,9/15
1709,153454,Երևան, Արաբկիր, Բաբայան փող,"115,000","1,769",1,Պանելային,2.8 Մ,Լավ,65 Ք.Մ.,2,7/9
1710,153481,Երևան, Դավթաշեն, Միկոյան փող,"102,000","1,569",1,Մոնոլիտ,3 Մ,Զրոյական,65 Ք.Մ.,2,8/15
1711,153459,Երևան, Քանաքեռ-Զեյթուն, Ազատության պող,"275,000","1,978",2,Պանելային,3 Մ,Վերանորոգված,139 Ք.Մ.,4,2/11
1712,151176,Երևան, Դավթաշեն, Միկոյան փող,"250,000","2,381",2,Մոնոլիտ,3 Մ,Վերանորոգված,105 Ք.Մ.,3,6/15
1713,137940,Երևան, Արաբկիր, Համբարձումյան փող,"150,000","1,579",1,Քարե,2.8 Մ,Զրոյական,95 Ք.Մ.,3,5/5
1714,135837,Երևան, Կենտրոն, Անտառային փող,"180,000","3,396",1,Մոնոլիտ,3 Մ,Լավ,53 Ք.Մ.,2,2/18
1715,152366,Երևան, Կենտրոն, Պարոնյան փող,"265,000","3,354",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,79 Ք.Մ.,2,7/13
1716,153441,Երևան, Կենտրոն, Արշակունյաց պող,"168,000","2,471",1,Մոնոլիտ,3 Մ,Զրոյական,68 Ք.Մ.,2,11/18
1717,150831,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"260,000","2,453",2,Մոնոլիտ,3 Մ,Վերանորոգված,106 Ք.Մ.,3,12/15
1718,153423,Երևան, Արաբկիր, Արաբկիր 17րդ փող,"450,000","2,830",2,Մոնոլիտ,3 Մ,Վերանորոգված,159 Ք.Մ.,3,7/8
1719,153414,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"400,000","3,636",2,Մոնոլիտ,3 Մ,Վերանորոգված,110 Ք.Մ.,4,8/15
1720,152654,Երևան, Արաբկիր, Քեռու փող,"270,000","2,700",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,100 Ք.Մ.,3,7/18
1721,150706,Երևան, Կենտրոն, Բրյուսովի փող,"105,000","1,667",1,Պանելային,2.8 Մ,Վերանորոգված,63 Ք.Մ.,3,1/9
1722,150150,Երևան, Դավթաշեն, Միկոյան փող,"154,000","2,081",1,Մոնոլիտ,3 Մ,Վերանորոգված,74 Ք.Մ.,3,16/18
1723,153389,Երևան, Կենտրոն, Մաշտոցի պող,770,12,1,Քարե,2.8 Մ,Վերանորոգված,64 Ք.Մ.,2,6/6
1724,153382,Երևան, Կենտրոն, Նալբանդյան փող,"170,000","4,857",1,Քարե,3.2 Մ,Վերանորոգված,35 Ք.Մ.,2,5/5
1725,150527,Երևան, Մալաթիա-Սեբաստիա, Լենինգրադյան փ,"200,000","2,174",1,Այլ,3 Մ,Զրոյական,92 Ք.Մ.,3,17/18
1726,153375,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"168,000","2,710",1,Մոնոլիտ,3 Մ,Վերանորոգված,62 Ք.Մ.,2,9/16
1727,153372,Երևան, Արաբկիր, Հայրիկ Մուրադյան փողոց,"380,000","2,754",3,Մոնոլիտ,3 Մ,Վերանորոգված,138 Ք.Մ.,3,6/10
1728,153371,Երևան, Արաբկիր, Հայրիկ Մուրադյան փողոց,"380,000","2,754",2,Մոնոլիտ,3 Մ,Վերանորոգված,138 Ք.Մ.,3,10/17
1729,149110,Երևան, Կենտրոն, Բուզանդի փող,"510,000","5,152",2,Մոնոլիտ,3.2 Մ,Վերանորոգված,99 Ք.Մ.,3,9/14
1730,153359,Երևան, Կենտրոն, Գ.Լուսավորիչ փող,"133,000","3,023",1,Քարե,2.8 Մ,Վերանորոգված,44 Ք.Մ.,2,2/5
1731,153349,Երևան, Նոր Նորք, Ս. Քոչարյան փող,"85,000","1,491",1,Քարե,2.8 Մ,Լավ,57 Ք.Մ.,2,3/5
1732,153345,Երևան, Կենտրոն, Պարոնյան փող,"360,000","3,495",2,Մոնոլիտ,3 Մ,Վերանորոգված,103 Ք.Մ.,3,6/10
1733,153340,Երևան, Կենտրոն, Ռաֆայել Լեմկինի փողոց,"235,000","3,917",1,Մոնոլիտ,3.2 Մ,Լավ,60 Ք.Մ.,2,4/9
1734,124551,Երևան, Կենտրոն, Ծիծեռնակաբերդի խճուղի,"350,000","3,070",1,Մոնոլիտ,3 Մ,Վերանորոգված,114 Ք.Մ.,3,3/16
1735,153172,Երևան, Կենտրոն, Պուշկինի փող,"700,000","3,763",1,Մոնոլիտ,3 Մ,Վերանորոգված,186 Ք.Մ.,5,5/9
1736,153101,Երևան, Կենտրոն, Մ․ Մելքոնյան փող,"180,000","1,818",1,Մոնոլիտ,3 Մ,Վերանորոգված,99 Ք.Մ.,3,14/17
1737,153073,Երևան, Կենտրոն, Զավարյան փող,"120,000","2,857",1,Պանելային,2.8 Մ,Վերանորոգված,42 Ք.Մ.,2,9/9
1738,153325,Երևան, Կենտրոն, Խորենացու փող,"290,000","3,333",2,Քարե,3.2 Մ,Լավ,87 Ք.Մ.,3,5/5
1739,153315,Երևան, Դավթաշեն, Տիգրան Պետրոսյան փող.,"170,000","1,735",1,Պանելային,2.8 Մ,Լավ,98 Ք.Մ.,3,2/9
1740,153303,Երևան, Կենտրոն, Անտառային փող,"420,000","2,917",2,Մոնոլիտ,3 Մ,Վերանորոգված,144 Ք.Մ.,3,2/5
1741,152038,Երևան, Արաբկիր, Ադոնց փող,"160,000","2,712",1,Մոնոլիտ,3 Մ,Վերանորոգված,59 Ք.Մ.,2,11/14
1742,153299,Երևան, Դավթաշեն, Սասնա Ծռեր փող.,"160,000","3,333",1,Մոնոլիտ,3 Մ,Վերանորոգված,48 Ք.Մ.,2,12/16
1743,153294,Երևան, Կենտրոն, Բաղրամյան պող(Կենտրոն),"310,000","3,039",2,Քարե,3 Մ,Զրոյական,102 Ք.Մ.,4,4/4
1744,152885,Երևան, Արաբկիր, Հյուսիսային ճառագայթ,"150,000","1,875",1,Քարե,3.2 Մ,Լավ,80 Ք.Մ.,1,1/1
1745,153189,Երևան, Արաբկիր, Թբիլիսյան  խճ նր (Արաբկիր),600,9,1,Մոնոլիտ,3 Մ,Լավ,68 Ք.Մ.,3,2/5
1746,153240,Երևան, Կենտրոն, Խորենացու փող,"155,000","2,153",1,Պանելային,2.8 Մ,Լավ,72 Ք.Մ.,2,6/11
1747,150521,Երևան, Արաբկիր, Մալխասյանց փող,"158,000","2,079",1,Մոնոլիտ,3 Մ,Զրոյական,76 Ք.Մ.,3,4/14
1748,153239,Երևան, Կենտրոն, Զաքյան փող,"250,000","3,968",2,Մոնոլիտ,3 Մ,Վերանորոգված,63 Ք.Մ.,2,5/5
1749,140765,Երևան, Կենտրոն, Զաքյան փող․ 1-ին նրբանցք,"168,000","2,800",1,Քարե,2.8 Մ,Վերանորոգված,60 Ք.Մ.,2,2/5
1750,153201,Երևան, Արաբկիր, Ա. Խաչատրյան փող,"700,000","4,487",3,Մոնոլիտ,3 Մ,Վերանորոգված,156 Ք.Մ.,4,16/16
1751,151494,Երևան, Ավան, Մ.Բաբաջանյան փող,"258,000","2,554",2,Մոնոլիտ,3 Մ,Վերանորոգված,101 Ք.Մ.,3,5/8
1752,151487,Երևան, Արաբկիր, Վրացական փող,"130,000","1,625",1,Քարե,2.8 Մ,Վերանորոգված,80 Ք.Մ.,3,5/5
1753,151473,Երևան, Արաբկիր, Ն. Զարյան փող,"113,000","1,712",1,Քարե,3.2 Մ,Զրոյական,66 Ք.Մ.,2,3/4
1754,151469,Երևան, Կենտրոն, Մաշտոցի պող,"212,000","4,327",1,Քարե,3 Մ,Վերանորոգված,49 Ք.Մ.,2,3/4
1755,151451,Երևան, Կենտրոն, Քաջազնունու փող,"173,000","1,944",1,Պանելային,3 Մ,Վերանորոգված,89 Ք.Մ.,3,3/10
1756,151078,Երևան, Արաբկիր, Արաբկիր 21րդ փող,"220,000","2,619",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,84 Ք.Մ.,2,5/7
1757,150520,Երևան, Դավթաշեն, Միկոյան փող,"162,000","2,282",1,Մոնոլիտ,3 Մ,Վերանորոգված,71 Ք.Մ.,3,14/16
1758,150510,Երևան, Դավթաշեն, Միկոյան փող,"152,000","2,054",1,Մոնոլիտ,3 Մ,Վերանորոգված,74 Ք.Մ.,2,9/18
1759,150501,Երևան, Կենտրոն, Խորենացու փող,"199,000","2,341",1,Պանելային,3 Մ,Վերանորոգված,85 Ք.Մ.,3,4/11
1760,150499,Երևան, Կենտրոն, Տպագրիչների փող,"265,000","2,978",1,Քարե,2.8 Մ,Լավ,89 Ք.Մ.,3,5/5
1761,150476,Երևան, Կենտրոն, Ծիծեռնակաբերդի խճուղի,"190,000","2,794",1,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,2,7/18
1762,153197,Երևան, Արաբկիր, Սոսեի փող,"255,000","2,406",2,Մոնոլիտ,2.8 Մ,Վերանորոգված,106 Ք.Մ.,3,1/13
1763,149057,Երևան, Կենտրոն, Հյուսիսային պող,"550,000","4,741",2,Մոնոլիտ,3 Մ,Վերանորոգված,116 Ք.Մ.,3,7/10
1764,149039,Երևան, Կենտրոն, Մաշտոցի պող,"185,000","3,190",1,Քարե,3.2 Մ,Զրոյական,58 Ք.Մ.,2,3/5
1765,148996,Երևան, Կենտրոն, Պարոնյան փող,"165,000","1,941",1,Քարե,3.2 Մ,Վերանորոգված,85 Ք.Մ.,4,4/4
1766,148913,Երևան, Կենտրոն, Աբովյան փող,"245,000","2,356",1,Քարե,2.8 Մ,Վերանորոգված,104 Ք.Մ.,3,5/5
1767,148898,Երևան, Դավթաշեն, Միկոյան փող,"163,000","2,470",1,Մոնոլիտ,2.8 Մ,Լավ,66 Ք.Մ.,3,3/5
1768,148619,Երևան, Դավթաշեն, Սասնա Ծռեր փող.,"165,000","2,538",1,Մոնոլիտ,3 Մ,Վերանորոգված,65 Ք.Մ.,2,7/20
1769,148615,Երևան, Կենտրոն, Ամիրյան փող,"1,300,000","2,281",3,Մոնոլիտ,3.2 Մ,Վերանորոգված,570 Ք.Մ.,5,12/12
1770,141313,Երևան, Կենտրոն, Մաշտոցի պող,"455,000","5,112",1,Քարե,3.2 Մ,Լավ,89 Ք.Մ.,3,3/4
1771,135777,Երևան, Կենտրոն, Անտառային փող,"350,000","3,608",2,Մոնոլիտ,3 Մ,Վերանորոգված,97 Ք.Մ.,3,5/8
1772,153192,Երևան, Կենտրոն, Պուշկինի փող,"170,000","2,615",1,Պանելային,2.8 Մ,Վերանորոգված,65 Ք.Մ.,2,2/10
1773,147856,Երևան, Արաբկիր, Հր.Քոչար փող,"150,000","2,000",1,Քարե,2.8 Մ,Վերանորոգված,75 Ք.Մ.,3,4/5
1774,153183,Երևան, Արաբկիր, Վ.Փափազյան փող,"125,000","1,623",1,Քարե,2.8 Մ,Լավ,77 Ք.Մ.,3,5/5
1775,153178,Երևան, Արաբկիր, Ադոնց փող,"274,000","2,825",2,Մոնոլիտ,3 Մ,Վերանորոգված,97 Ք.Մ.,3,4/8
1776,152325,Երևան, Կենտրոն, Պարոնյան փող,"265,000","3,354",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,79 Ք.Մ.,2,7/13
1777,146493,Երևան, Կենտրոն, Հյուսիսային պող,"1,300,000","6,500",2,Մոնոլիտ,3 Մ,Վերանորոգված,200 Ք.Մ.,4,7/10
1778,153146,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"265,000","2,137",2,Մոնոլիտ,3 Մ,Վերանորոգված,124 Ք.Մ.,4,9/16
1779,153155,Երևան, Կենտրոն, Մաշտոցի պող,"280,000","4,516",1,Քարե,3.2 Մ,Վերանորոգված,62 Ք.Մ.,2,5/5
1780,153154,Երևան, Արաբկիր, Կոմիտասի պող,"93,000","2,447",1,Քարե,2.6 Մ,Լավ,38 Ք.Մ.,2,4/5
1781,153153,Երևան, Դավթաշեն, Միկոյան փող,"136,000","2,125",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,64 Ք.Մ.,2,9/12
1782,153152,Երևան, Դավթաշեն, Միկոյան փող,"136,000","2,125",1,Մոնոլիտ,2.8 Մ,Վերանորոգված,64 Ք.Մ.,2,9/12
1783,149591,Երևան, Արաբկիր, Մալխասյանց փող,"159,000","2,065",1,Մոնոլիտ,3 Մ,Զրոյական,77 Ք.Մ.,2,12/14
1784,153143,Երևան, Կենտրոն, Բուզանդի փող,"415,000","6,385",1,Քարե,3 Մ,Վերանորոգված,65 Ք.Մ.,2,3/18
1785,153141,Երևան, Կենտրոն, Բուզանդի փող,"415,000","6,385",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,65 Ք.Մ.,2,3/18
1786,153135,Երևան, Դավթաշեն, Միկոյան փող,"117,000","1,581",2,Մոնոլիտ,3 Մ,Զրոյական,74 Ք.Մ.,2,11/18
1787,150334,Երևան, Արաբկիր, Կիևյան փող 1ին նր,"163,000","2,063",1,Քարե,2.8 Մ,Վերանորոգված,79 Ք.Մ.,3,2/5
1788,153132,Երևան, Կենտրոն, Հերացու փող,"130,000","1,970",1,Քարե,2.8 Մ,Զրոյական,66 Ք.Մ.,2,5/8
1789,129594,Երևան, Կենտրոն, Անտառային փող,"430,000","3,308",2,Մոնոլիտ,3 Մ,Վերանորոգված,130 Ք.Մ.,4,5/7
1790,153122,Երևան, Արաբկիր, Ադոնց փող,"110,000","1,833",1,Մոնոլիտ,3 Մ,Զրոյական,60 Ք.Մ.,2,12/18
1791,153125,Երևան, Կենտրոն, Ամիրյան փող,"265,000","3,841",2,Մոնոլիտ,2.8 Մ,Վերանորոգված,69 Ք.Մ.,3,3/11
1792,152447,Երևան, Կենտրոն, Պուշկինի փող,"235,000","2,975",1,Քարե,3 Մ,Վերանորոգված,79 Ք.Մ.,3,3/5
1793,146329,Երևան, Կենտրոն, Խորենացու փող,"119,500","2,845",1,Մոնոլիտ,3 Մ,Վերանորոգված,42 Ք.Մ.,2,12/12
1794,146328,Երևան, Կենտրոն, Խորենացու փող,"119,000","2,833",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,42 Ք.Մ.,2,12/12
1795,153108,Երևան, Կենտրոն, Մաշտոցի պող,"252,000","3,150",1,Քարե,2.8 Մ,Վերանորոգված,80 Ք.Մ.,3,3/4
1796,152464,Երևան, Կենտրոն, Մ․ Մելքոնյան փող,"180,000","1,818",1,Մոնոլիտ,3 Մ,Վերանորոգված,99 Ք.Մ.,3,14/17
1797,149562,Երևան, Արաբկիր, Կոմիտասի պող,"180,000","2,308",2,Մոնոլիտ,3 Մ,Վերանորոգված,78 Ք.Մ.,3,13/15
1798,153092,Երևան, Կենտրոն, Թումանյան փող,"260,000","3,133",1,Պանելային,2.8 Մ,Վերանորոգված,83 Ք.Մ.,3,5/11
1799,153091,Երևան, Կենտրոն, Թումանյան փող,"260,000","3,133",1,Քարե,3 Մ,Վերանորոգված,83 Ք.Մ.,3,5/10
1800,144706,Երևան, Դավթաշեն, Միկոյան փող,"102,000","1,437",1,Մոնոլիտ,3 Մ,Զրոյական,71 Ք.Մ.,2,4/15
1801,152468,Երևան, Քանաքեռ-Զեյթուն, Սևակի փող,"128,000","1,730",1,Մոնոլիտ,3 Մ,Զրոյական,74 Ք.Մ.,2,9/16
1802,145946,Երևան, Նորք Մարաշ, Խանզադյան փող,"290,000","2,500",2,Մոնոլիտ,3 Մ,Վերանորոգված,116 Ք.Մ.,4,10/17
1803,144066,Երևան, Արաբկիր, Վ.Փափազյան փող,"175,000","2,244",1,Քարե,2.8 Մ,Լավ,78 Ք.Մ.,3,2/5
1804,151918,Երևան, Նոր Նորք, Ս. Քոչարյան փող,"102,000","1,821",1,Քարե,2.8 Մ,Վերանորոգված,56 Ք.Մ.,3,4/5
1805,151069,Երևան, Արաբկիր, Համբարձումյան փող,"215,000","2,363",1,Քարե,2.8 Մ,Լավ,91 Ք.Մ.,3,2/5
1806,152172,Երևան, Կենտրոն, Անտառային փող,"340,000","2,576",1,Մոնոլիտ,3 Մ,Զրոյական,132 Ք.Մ.,3,3/5
1807,152237,Երևան, Կենտրոն, Անտառային փող,"210,000","3,088",1,Մոնոլիտ,3 Մ,Լավ,68 Ք.Մ.,2,5/15
1808,143278,Երևան, Դավթաշեն, Դավթաշեն 4 թաղ,"400,000","1,600",4,Մոնոլիտ,3 Մ,Վերանորոգված,250 Ք.Մ.,4,15/15
1809,143099,Երևան, Կենտրոն, Քաջազնունու փող,"215,000","2,216",2,Քարե,3 Մ,Վերանորոգված,97 Ք.Մ.,4,3/5
1810,149853,Երևան, Քանաքեռ-Զեյթուն, Դավիթ Անհաղթի փող,"270,000","2,547",2,Մոնոլիտ,3 Մ,Վերանորոգված,106 Ք.Մ.,3,12/15
1811,143474,Երևան, Կենտրոն, Արգիշտի փող,"125,000","2,404",1,Մոնոլիտ,3 Մ,Վերանորոգված,52 Ք.Մ.,2,2/14
1812,144099,Երևան, Կենտրոն, Անտառային փող,"410,000","1,952",2,Մոնոլիտ,3 Մ,Վերանորոգված,210 Ք.Մ.,4,3/8
1813,148490,Երևան, Կենտրոն, Արամի փող,"340,000","5,313",1,Մոնոլիտ,3 Մ,Վերանորոգված,64 Ք.Մ.,2,6/9
1814,152709,Երևան, Կենտրոն, Սպենդիարյան փող,"150,000","4,054",1,Քարե,3 Մ,Լավ,37 Ք.Մ.,2,2/5
1815,152824,Երևան, Կենտրոն, Հյուսիսային պող,"680,000","5,313",1,Մոնոլիտ,3 Մ,Վերանորոգված,128 Ք.Մ.,3,5/9
1816,140105,Երևան, Կենտրոն, Պարոնյան փող,"330,000","3,267",1,Մոնոլիտ,3 Մ,Վերանորոգված,101 Ք.Մ.,3,8/11
1817,153072,Երևան, Կենտրոն, Զավարյան փող,"120,000","2,857",1,Պանելային,2.8 Մ,Վերանորոգված,42 Ք.Մ.,2,9/9
1818,153068,Երևան, Կենտրոն, Արշակունյաց պող,"200,000","2,941",1,Մոնոլիտ,3 Մ,Զրոյական,68 Ք.Մ.,2,8/17
1819,152755,Երևան, Կենտրոն, Արշակունյաց պող,"210,000","2,530",2,Մոնոլիտ,3 Մ,Զրոյական,83 Ք.Մ.,3,11/16
1820,153058,Երևան, Արաբկիր, Մալխասյանց փող,"155,000","2,541",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,61 Ք.Մ.,2,4/15
1821,153009,Երևան, Արաբկիր, Բաբայան փող,"300,000","3,000",1,Մոնոլիտ,2.8 Մ,Զրոյական,100 Ք.Մ.,3,3/4
1822,153024,Երևան, Կենտրոն, Սարյան փող,"270,000","3,034",1,Քարե,3 Մ,Վերանորոգված,89 Ք.Մ.,3,4/4
1823,153022,Երևան, Արաբկիր, Արղության փող,"175,000","3,125",1,Մոնոլիտ,3 Մ,Վերանորոգված,56 Ք.Մ.,3,12/14
1824,153020,Երևան, Նորք Մարաշ, Գ. Հովսեփյան փող,"145,000","2,132",1,Մոնոլիտ,3 Մ,Վերանորոգված,68 Ք.Մ.,3,2/5
1825,139699,Երևան, Կենտրոն, Պարոնյան փող,"250,000","2,381",1,Մոնոլիտ,3 Մ,Զրոյական,105 Ք.Մ.,3,3/15
1826,136693,Երևան, Արաբկիր, Բաղրամյան պող 2րդ նր,"620,000","3,131",2,Մոնոլիտ,3 Մ,Վերանորոգված,198 Ք.Մ.,5,5/14
1827,140294,Երևան, Արաբկիր, Վ.Փափազյան փող,"120,000","2,034",1,Քարե,2.8 Մ,Վերանորոգված,59 Ք.Մ.,2,3/5
1828,152936,Երևան, Կենտրոն, Հյուսիսային պող,"620,000","5,849",2,Մոնոլիտ,2.8 Մ,Լավ,106 Ք.Մ.,3,7/10
1829,122091,Երևան, Արաբկիր, Հակոբյան փող,"170,000","1,700",1,Քարե,2.8 Մ,Լավ,100 Ք.Մ.,4,4/5
1830,153017,Երևան, Կենտրոն, Անտառային,"620,000","3,196",3,Մոնոլիտ,2.8 Մ,Զրոյական,194 Ք.Մ.,5,4/6
1831,153012,Երևան, Արաբկիր, Ադոնց փող,"350,000","3,723",2,Մոնոլիտ,3 Մ,Վերանորոգված,94 Ք.Մ.,4,8/14
1832,152899,Երևան, Կենտրոն, Ձորափի փող,"550,000","3,125",2,Մոնոլիտ,3 Մ,Վերանորոգված,176 Ք.Մ.,3,12/16
1833,152999,Երևան, Արաբկիր, Օրբելի Եղբայրների փող,"150,000","2,273",1,Մոնոլիտ,3 Մ,Վերանորոգված,66 Ք.Մ.,3,4/15
1834,153000,Երևան, Արաբկիր, Օրբելի Եղբայրների փող,"150,000","2,273",1,Մոնոլիտ,3 Մ,Վերանորոգված,66 Ք.Մ.,3,4/15
1835,152996,Երևան, Աջափնյակ, Ֆուչիկի փող,"225,000","1,424",2,Մոնոլիտ,3 Մ,Վերանորոգված,158 Ք.Մ.,3,2/8
1836,152984,Երևան, Արաբկիր, Մալխասյանց փող,"550,000","2,821",3,Մոնոլիտ,3 Մ,Զրոյական,195 Ք.Մ.,5,8/16
1837,152963,Երևան, Արաբկիր, Գյուլբենկյան փող,"158,000","1,646",1,Պանելային,2.8 Մ,Լավ,96 Ք.Մ.,3,6/9
1838,152937,Երևան, Կենտրոն, Հին երևանցու փող,"230,000","2,371",1,Պանելային,3 Մ,Վերանորոգված,97 Ք.Մ.,3,3/10
1839,152946,Երևան, Կենտրոն, Խորենացու փող,"185,000","2,372",1,Մոնոլիտ,3 Մ,Վերանորոգված,78 Ք.Մ.,2,10/12
1840,152771,Երևան, Քանաքեռ-Զեյթուն, Կ. Ուլնեցու փող.,"117,000","2,786",1,Մոնոլիտ,3 Մ,Վերանորոգված,42 Ք.Մ.,2,13/16
1841,152403,Երևան, Դավթաշեն, Միկոյան փող,"160,000","2,424",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,66 Ք.Մ.,3,3/6
1842,152939,Երևան, Արաբկիր, Ն. Տիգրանյան փող փակ,"155,000","2,818",1,Մոնոլիտ,3 Մ,Վերանորոգված,55 Ք.Մ.,2,4/12
1843,152938,Երևան, Կենտրոն, Կողբացու փող,"225,000","5,769",1,Մոնոլիտ,3 Մ,Վերանորոգված,39 Ք.Մ.,2,2/18
1844,149428,Երևան, Դավթաշեն, Միկոյան փող,"160,000","2,424",1,Մոնոլիտ,3.2 Մ,Վերանորոգված,66 Ք.Մ.,3,3/6
